AQI,PM2.5,PM10,SO2,NO2,O3,CO,
133,101,135,10,115,13,1.46,
133,101,128,11,116,10,1.37,
131,100,127,11,111,8,1.36,
133,101,126,11,106,8,1.4,
131,100,125,11,100,8,1.4,
131,100,125,11,97,8,1.44,
133,101,134,11,92,8,1.5,
136,104,138,11,87,8,1.52,
139,106,130,11,87,6,1.56,
141,108,132,12,85,7,1.66,
144,110,135,14,81,8,1.71,
145,111,143,16,80,13,1.63,
136,104,138,16,73,26,1.42,
118,89,119,15,68,42,1.31,
103,77,101,13,56,62,1.19,
95,71,94,12,51,73,1.07,
94,70,89,12,52,79,1.06,
91,68,92,12,48,85,1,
94,70,88,11,54,81,1.03,
99,74,93,10,77,55,1.16,
120,91,123,10,105,26,1.54,
129,98,142,10,115,21,1.77,
151,116,150,10,120,10,1.97,
140,107,161,10,117,9,2.02,
150,115,155,9,116,8,2.09,
141,108,147,9,110,7,1.96,
146,112,145,10,109,6,1.94,
143,109,142,11,106,6,1.74,
140,107,138,11,101,6,1.59,
135,103,128,11,94,6,1.51,
134,102,121,11,88,6,1.5,
130,99,120,12,82,8,1.49,
124,94,114,12,77,9,1.42,
115,87,107,11,73,13,1.36,
109,82,101,12,66,21,1.33,
101,76,99,14,59,35,1.3,
100,75,98,14,57,44,1.26,
95,71,95,15,53,58,1.17,
88,65,88,15,47,73,1.06,
78,57,80,12,42,87,0.98,
69,50,71,12,36,99,0.9,
63,45,67,12,33,105,0.87,
63,45,67,11,38,100,0.89,
80,59,79,12,75,60,1.1,
95,71,96,12,96,38,1.29,
104,78,115,12,96,36,1.33,
104,78,111,13,93,33,1.39,
106,80,108,13,89,33,1.43,
109,82,108,12,83,33,1.47,
105,79,105,12,83,29,1.39,
103,77,99,12,82,24,1.29,
101,76,96,13,84,20,1.3,
95,71,93,12,81,18,1.26,
91,68,91,12,78,16,1.24,
94,70,90,12,79,14,1.27,
95,71,89,12,82,8,1.36,
94,70,90,12,82,7,1.33,
91,68,92,13,81,7,1.31,
93,69,95,13,80,9,1.47,
89,66,97,15,78,13,1.44,
80,59,92,13,64,30,1.01,
124,94,98,11,39,58,0.93,
282,232,246,9,31,70,1.29,
337,287,286,9,33,76,1.46,
361,311,303,9,36,75,1.58,
380,330,331,8,38,70,1.63,
371,321,337,7,39,65,1.68,
351,301,321,7,43,55,1.74,
317,267,297,7,43,49,1.67,
269,219,257,7,43,46,1.59,
229,179,216,7,40,46,1.31,
202,152,187,7,35,48,1.16,
177,134,167,8,32,49,1.09,
164,125,157,8,31,48,1.06,
164,125,158,8,30,47,1.03,
160,122,159,8,28,46,1.01,
153,117,151,8,28,43,1.03,
145,111,145,8,28,40,0.99,
135,103,135,8,28,38,1.01,
135,103,128,8,29,35,1.04,
144,110,130,8,33,30,1.08,
153,117,136,8,35,27,1.19,
150,115,139,8,35,26,1.18,
151,116,138,8,36,24,1.17,
146,112,133,9,36,27,1.14,
144,110,128,9,38,29,1.13,
143,109,125,9,37,35,1.24,
149,114,130,9,40,34,1.29,
144,110,130,9,40,35,1.19,
146,112,128,9,41,36,1.16,
149,114,130,9,42,41,1.17,
148,113,130,9,46,41,1.1,
136,104,125,8,44,42,1.03,
111,84,109,9,39,47,0.89,
95,71,93,10,41,44,0.77,
83,61,82,10,40,43,0.77,
68,49,74,10,37,45,0.73,
59,42,63,9,35,43,0.72,
52,36,54,9,30,45,0.62,
51,35,52,8,29,44,0.6,
48,31,48,8,26,44,0.59,
44,29,44,8,25,43,0.61,
44,31,43,8,25,42,0.66,
46,32,41,8,24,41,0.61,
56,40,47,7,30,28,0.62,
61,44,50,7,29,27,0.69,
64,46,50,7,28,25,0.73,
64,46,49,8,30,23,0.76,
63,45,45,7,31,22,0.74,
59,42,47,6,31,21,0.69,
56,40,43,7,34,17,0.82,
56,36,61,7,34,15,0.7,
58,33,65,6,34,13,0.69,
47,33,46,6,36,13,0.69,
51,36,34,6,38,11,0.75,
58,41,40,6,39,9,0.76,
55,39,39,6,38,9,0.77,
53,37,40,7,36,10,0.73,
47,33,32,7,36,8,0.69,
43,30,26,6,35,9,0.68,
41,29,22,6,32,9,0.68,
37,26,23,6,31,10,0.67,
34,24,22,6,31,10,0.67,
31,22,26,6,32,8,0.68,
36,21,36,6,32,8,0.7,
28,18,28,6,32,7,0.69,
26,18,18,6,31,7,0.69,
24,17,22,6,31,7,0.76,
27,19,21,6,30,7,0.78,
30,21,21,6,29,8,0.8,
31,22,22,7,29,8,0.81,
37,26,27,7,28,10,0.82,
41,29,29,7,29,9,0.83,
40,28,27,7,30,8,0.84,
33,21,33,7,31,8,0.85,
26,18,16,6,32,8,0.84,
21,15,21,7,33,6,0.85,
23,16,22,7,34,5,0.88,
21,15,20,6,34,5,0.91,
19,13,17,7,34,5,0.89,
17,10,13,7,33,6,0.84,
17,9,13,7,34,6,0.79,
17,10,11,6,33,7,0.74,
17,11,17,6,31,8,0.74,
18,11,18,6,27,13,0.72,
16,11,11,6,27,12,0.73,
16,11,13,6,25,18,0.72,
19,13,13,6,21,25,0.71,
24,17,12,6,18,33,0.68,
31,22,14,6,17,36,0.66,
37,26,18,6,19,34,0.66,
41,29,22,6,22,30,0.76,
49,34,28,6,24,26,0.8,
58,41,24,7,25,23,0.89,
66,48,46,6,23,25,0.79,
65,47,51,7,21,30,0.83,
71,52,44,7,21,32,0.98,
68,49,45,7,21,34,0.9,
59,42,48,6,22,33,0.88,
49,34,48,6,22,32,0.7,
49,34,37,6,22,33,0.66,
49,34,36,6,24,32,0.72,
43,30,32,6,24,31,0.76,
33,23,26,6,25,29,0.79,
23,16,19,6,26,26,0.82,
20,14,16,6,27,22,0.86,
16,11,12,6,29,17,0.9,
17,12,12,6,31,13,0.91,
19,13,14,6,33,9,0.97,
20,14,13,6,35,7,1,
21,15,20,6,35,6,1.01,
21,15,20,6,34,7,0.99,
21,15,18,6,31,9,0.98,
26,18,18,6,28,11,0.93,
29,15,29,6,28,10,0.88,
19,13,15,6,29,9,0.88,
17,12,14,6,28,9,0.88,
20,14,14,6,27,11,0.86,
16,11,13,7,26,12,0.84,
20,14,15,6,25,14,0.82,
20,14,15,6,27,13,0.82,
20,14,16,6,26,13,0.82,
23,16,16,6,27,13,0.88,
26,18,19,6,29,12,0.87,
23,16,19,6,31,13,0.86,
19,13,18,6,32,13,0.86,
24,17,19,6,30,16,0.82,
24,17,20,6,28,17,0.79,
31,22,23,6,26,18,0.76,
40,28,26,6,25,20,0.72,
41,29,29,6,24,22,0.68,
44,31,28,6,23,24,0.66,
46,32,29,6,22,25,0.64,
50,35,32,6,21,27,0.64,
49,34,33,6,21,27,0.61,
51,36,31,6,19,28,0.59,
53,37,36,6,19,30,0.58,
56,40,36,6,19,31,0.58,
56,40,38,6,20,30,0.58,
65,47,46,6,22,29,0.57,
70,51,51,6,23,29,0.57,
73,53,55,6,23,31,0.59,
74,54,54,7,23,32,0.59,
70,51,53,7,20,38,0.57,
63,45,49,7,20,46,0.53,
56,40,46,7,22,48,0.53,
54,38,44,7,21,51,0.49,
49,34,40,7,22,52,0.48,
44,31,37,7,23,53,0.46,
46,32,38,7,28,48,0.5,
44,31,37,7,30,45,0.49,
43,30,37,7,31,49,0.5,
50,35,43,7,33,46,0.56,
59,42,46,7,35,43,0.6,
64,46,50,7,36,41,0.68,
69,50,56,7,36,39,0.67,
74,54,58,7,29,50,0.69,
84,62,61,7,25,53,0.72,
81,60,62,7,23,53,0.7,
74,54,57,7,21,52,0.67,
69,50,54,7,18,52,0.64,
69,50,54,7,18,49,0.69,
69,50,53,7,23,42,0.72,
69,50,57,8,25,37,0.76,
74,54,60,8,23,38,0.69,
80,59,62,9,21,42,0.74,
80,59,63,9,20,47,0.76,
81,60,62,8,19,55,0.73,
84,62,62,8,18,63,0.72,
86,64,64,7,18,65,0.64,
83,61,68,7,17,66,0.64,
93,69,72,7,19,69,0.66,
95,71,76,7,20,64,0.64,
96,72,72,7,21,61,0.64,
93,69,73,7,21,56,0.66,
91,68,72,7,20,56,0.64,
78,57,66,7,19,55,0.59,
64,46,57,7,19,54,0.62,
64,46,53,7,19,52,0.67,
68,49,55,8,18,54,0.71,
65,47,52,8,17,57,0.69,
61,44,51,8,16,60,0.69,
60,43,51,8,14,63,0.64,
68,49,52,7,14,58,0.69,
74,54,58,7,15,50,0.72,
73,53,63,7,15,53,0.73,
59,42,53,8,15,56,0.66,
37,19,37,8,16,59,0.53,
33,22,33,8,17,56,0.58,
37,25,37,8,16,54,0.54,
34,21,34,8,15,60,0.5,
28,19,28,8,14,62,0.48,
29,20,26,7,14,63,0.48,
29,20,27,8,14,64,0.49,
30,21,27,7,15,64,0.49,
30,21,28,8,16,64,0.46,
31,22,28,8,16,63,0.45,
33,23,30,8,18,61,0.46,
33,21,33,7,18,60,0.44,
32,20,32,7,17,60,0.46,
31,20,31,7,17,58,0.49,
33,23,31,7,17,57,0.5,
33,23,31,7,16,57,0.52,
31,22,30,7,16,57,0.52,
31,22,30,7,16,56,0.54,
33,22,33,8,16,56,0.57,
32,22,32,8,15,56,0.57,
31,22,30,7,16,55,0.59,
34,24,30,8,16,53,0.59,
33,23,32,7,16,52,0.59,
33,23,31,7,19,49,0.59,
31,22,30,7,22,46,0.57,
30,21,28,7,19,52,0.58,
29,20,29,8,16,59,0.6,
26,18,25,9,15,63,0.58,
22,12,16,8,11,71,0.42,
23,14,17,7,11,74,0.39,
24,12,15,7,12,77,0.38,
24,12,17,7,12,77,0.41,
25,13,15,7,13,79,0.31,
24,13,21,7,14,77,0.34,
23,14,21,7,17,75,0.36,
26,18,25,7,23,65,0.4,
28,19,28,8,30,55,0.41,
31,22,29,8,36,46,0.43,
30,21,30,8,39,42,0.44,
31,22,31,8,38,41,0.46,
31,22,28,8,35,44,0.46,
31,22,28,8,35,42,0.48,
33,23,29,8,35,41,0.51,
34,24,29,8,34,40,0.51,
34,24,31,8,41,31,0.52,
36,25,30,8,42,28,0.56,
37,26,30,7,49,22,0.56,
40,28,35,7,57,15,0.6,
44,31,39,8,64,10,0.76,
49,34,43,8,58,19,0.73,
46,32,41,9,42,40,0.64,
49,34,37,8,37,50,0.6,
50,34,50,9,36,53,0.63,
51,36,40,10,33,58,0.69,
50,35,40,10,33,61,0.69,
47,33,42,10,31,61,0.66,
51,36,42,10,32,62,0.77,
49,34,37,10,36,59,0.64,
56,40,41,9,46,48,0.61,
63,45,48,9,59,32,0.64,
69,50,61,9,67,22,0.69,
71,52,62,9,74,15,0.74,
73,53,65,9,77,12,0.71,
70,51,63,9,74,14,0.66,
68,49,63,8,78,11,0.68,
71,52,63,8,78,10,0.67,
70,51,62,8,75,11,0.62,
69,50,63,8,75,10,0.66,
70,51,65,8,77,7,0.67,
70,51,63,8,74,8,0.67,
71,52,62,8,71,9,0.67,
74,54,63,8,72,8,0.69,
74,54,64,8,72,8,0.84,
78,57,67,9,67,15,0.9,
71,52,66,10,54,33,0.79,
68,49,58,10,44,52,0.66,
65,47,56,9,39,62,0.63,
61,44,49,9,32,72,0.56,
58,41,45,9,31,80,0.49,
58,41,42,9,31,82,0.45,
58,41,44,9,33,81,0.42,
59,42,47,9,33,82,0.39,
59,42,47,9,39,74,0.44,
65,47,51,9,57,53,0.5,
71,52,63,8,65,42,0.58,
74,54,67,8,79,26,0.67,
83,61,70,8,92,13,0.82,
80,59,72,8,96,9,0.82,
84,62,77,8,96,9,0.87,
80,59,77,8,96,8,0.92,
83,61,79,8,94,10,0.88,
79,58,74,8,89,10,0.74,
80,59,73,8,86,12,0.72,
76,56,70,8,89,10,0.69,
76,56,65,8,87,8,0.64,
78,57,65,8,81,10,0.63,
80,59,71,8,75,13,0.64,
80,59,71,8,72,17,0.68,
83,61,72,9,69,19,0.74,
81,60,72,11,65,26,0.96,
83,61,75,12,62,31,0.83,
79,58,78,11,59,36,0.81,
76,56,72,10,50,48,0.86,
69,50,57,11,42,62,0.87,
71,52,57,11,50,58,0.91,
73,53,62,11,57,51,0.99,
76,56,70,12,65,40,1.06,
84,62,74,11,76,26,1.18,
91,68,84,10,82,17,1.09,
99,74,88,9,86,12,1.13,
104,78,99,8,88,8,1.14,
111,84,102,8,91,8,1.29,
109,82,105,8,90,7,1.29,
114,86,102,8,92,8,1.32,
108,81,101,8,85,6,1.31,
106,80,97,8,88,7,1.32,
104,78,95,8,80,6,1.21,
99,74,89,8,80,5,1.07,
96,72,86,8,73,6,0.99,
95,71,81,9,70,6,0.91,
96,72,85,9,69,6,0.92,
99,74,85,9,69,7,0.96,
103,77,92,10,73,10,1.04,
105,79,95,11,75,18,1.07,
105,79,90,11,69,32,0.93,
103,77,87,11,62,49,0.83,
95,71,84,10,53,68,0.72,
